Job Title,Company Name,Job Location,Job Description,Job Link
State Engineer LSM R,Reliance Jio Infocomm Limited4.0(7768 Reviews),"RF,Gujarat","
  Job description    1. Experience in 3GLTE site Integration 
 2. Experience in Alarm monitoring, Throughput issue monitoring and 
 troubleshooting for eNodeBNodeB 
 3. Should be familiar with OSSOMCRLSMR systems 
 4. Well versed with BSS System and RAN 
 5. Field OM experience for active elements will be added advantage.     Skills Competencies :      1. Expertise in LSMR(NMS) Administration, 
 2. Configuration Integration of eNodeB  

  
Jio promises to shape the future of India by providing end-to-end digital solutions for businesses, institutions and households and seamlessly bridging the rural-urban divide. When you walk through our doors anywhere in the world, you'll find a group of sharp-minded individuals working in a challenging and collaborative environment-one that fuels inspiration, drives innovation, and encourages you to always think different. You'll immerse yourself in a culture defined by a set of values that demand we operate with the utmost integrity, respect and trust one another, deliver superior customer experiences, and embrace diversity. Together, we'll work hard and own our actions. We'll push boundaries and enact change.",https://www.naukri.com/job-listings-state-engineer-lsm-r-reliance-jio-infocomm-limited-rf-gujarat-3-to-8-years-110620500238?src=jobsearchDesk&sid=15919744416556067&xp=19&px=14
Graduate Engineer Trainee,Reliance Jio Infocomm Limited4.0(7768 Reviews),Bengaluru,"
  Job description     1. Design, plan and engineer end to end international networks  
 2. Coordinate with device and product teams to develop requirements to  
 support 4G, 3G and 2G roaming capability  
 3. Validate technical requirements and designs for enabling global  
 roaming that includes authentication, authorization, accounting,  
 billing, provisioning, performance management etc.. in seamless manner.  
 4. Support the preparation of technical level proposals for new network  
 deployment  upgrades  investments with business unit inputs for  
 internal business decisions and budgeting  
 5. Execute validation of service provider s capabilities in terms of  
 performance, coverage, etc.  
 6. Analyze and troubleshoot network, performance and route analysis  
 7. Identify root cause issues and make recommendations for improvement      Skills Competencies :       1. Knowledge of 4G, 3G and 2G network  
 2. Knowledge of network deployment  
 3. Communication skills (Written and Verbal)  
 4. Analytical skills  
 5. Team player  
 6. Business acumen 

   
Jio promises to shape the future of India by providing end-to-end digital solutions for businesses, institutions and households and seamlessly bridging the rural-urban divide. When you walk through our doors anywhere in the world, you'll find a group of sharp-minded individuals working in a challenging and collaborative environment-one that fuels inspiration, drives innovation, and encourages you to always think different. You'll immerse yourself in a culture defined by a set of values that demand we operate with the utmost integrity, respect and trust one another, deliver superior customer experiences, and embrace diversity. Together, we'll work hard and own our actions. We'll push boundaries and enact change.",https://www.naukri.com/job-listings-graduate-engineer-trainee-reliance-jio-infocomm-limited-bengaluru-bangalore-0-to-1-years-110620500224?src=jobsearchDesk&sid=15919744416556067&xp=20&px=14
System Engineer Instrumentation & Control,Siemens Limited4.2(1429 Reviews),Vadodara,"
  Job Description     Looking for challenging roleIf you really want to make a difference - make it with usSiemens Energy is a global pacesetter in energy, helping customers to meet the evolving demands of today?s industries and societies. Siemens Energy comprises broad competencies across the entire energy value chain and offers a uniquely comprehensive portfolio for utilities, independent power producers, transmission system operators and the oil and gas industry.    Products, solutions and services address the extraction, processing and the transport of oil and gas as well as power generation in central and distributed thermal power plants and power transmission in grids.    With global headquarters in Houston in the U.S. and more than 64,000 employees in over 80 countries, Siemens Energy has a presence across the globe and is a leading innovator for the energy systems of today and tomorrow, as it has been for more than 150 years.We make real what matters.    This is your role Responsible for carrying detail Engineering, Planning and Scheduling for below Instrumentation and Control (IC) package for steam turbine in order to meet performance and contract specification.Turbine supervisory Panel, Governor, vibration monitoring Over speed protection system Control and Protection logic for steam turbine Auxiliary of various configuration Drawings like P ID, Instr. hook-up, cable tray routine, instrument datasheets, DCS IO list, setting list.    Selection and specification of various field instruments and junction box, Cable and earthing Engineering Familiar with reading and interpreting PID, control narratives. Knowledge of PLCDCS system of Siemens others system like Emerson  Yokogawa  ABB  Honeywell  Invensys is added advantage.    Knowledge on SIL requirements and HAZOP study. Conversant with instrumentation requirement in Hazardous area.Provide support to PM on technical issues, support in cost control and interact with vendors and supply chain personnel for freezing the specifications and technical requirements (pre order and post order) in order to meet the customer contract requirements and keep project within cost.    Standardize the specifications and purchase requirementsengineering of equipment?sactivities in order to achieve reduction in engineers? hours andor better costsAble to provide support to quality Site team for factory and site acceptanceKnowledge of schematic preparation and component selection for control Panels.    We don?t need superheroes, just super mindsEngineering Graduate (Mechanical) with 4-5 years of experience in handling plant engineering activities of thermal power plant projects. Conversant with requirement of IEC, IS, ATEX, PESO and other national and international safety standards for instrumentation system.    Well versed with AutoCAD and hands on experience on tools like MS Visio, MS Access MS Excel.Prior experience in Oil Gas market and exposure to requirements and handing of EPCs .    Site experience during erection and commissioning and troubleshooting shall be added advantageStrong aptitude for learning new technologies and understanding how to utilize them in a customer facing environment. Possess good communication, interpersonal skills and willing to work in inter disciplinary teams.  
Working at Siemens is all about curiosity, open-mindedness and inventive talent. About wanting to know more about the world we live in and finding ways to provide the world with a sustainable future. Find out more about what Siemens offers you and how to contribute your ideas and abilities on our global Jobs & Careers website. Please express interested here for national and international job opportunities. To express interest for the vacancy that matches your profile, please create an account and submit the requested information. Please keep yourself up to date about new job challenges by using the job alert in the job management section of your account. We are looking forward to receiving your information and thank you for your interest in joining our team!",https://www.naukri.com/job-listings-system-engineer-instrumentation-control-siemens-limited-vadodara-baroda-4-to-5-years-110620500187?src=jobsearchDesk&sid=15919744464424778&xp=1&px=15
Fullstack Software Engineer,Siemens Limited4.2(1429 Reviews),Bengaluru,"
  Job Description     Do you want to help create the future of healthcareOur name, Siemens Healthineers, was selected to honor our people who dedicate their energy and passion to this cause. It reflects their pioneering spirit combined with our long history of engineering in the ever-evolving healthcare industry.We offer you a flexible and dynamic environment with opportunities to go beyond your comfort zone in order to grow personally and professionally. Sounds interestingThen come and join our AI-Pathway Companion team as Full Stack Software Engineer.     The primary responsibilities are:     ? Participate in requirement grooming    ? Contribute to low level design of software solutions    ? Implementation of features andor bug-fixing and delivering solutions adhering to coding and quality guidelines    ? Design and implementation of (unitintegration) tests using TDD  BDD approach to ensure high quality product delivery    ? Participating in code reviews, providing documentation (requirementdesigntest specification) inputs, and ensuring product delivery conforming to quality processes    ? Ensuring integration and submission of solution into software configuration management system, within committed delivery timelinesDesired Qualification and Experience:Qualification: B.E.  B.Tech  MCA M. Tech MSc (Computer Science)Experience: 3 - 5 years of experience in design and developmentKnowledge and Experience:    ? Excellent programming skills - C# .Net Core, Angular 2+, SQL, REST API, PowerShell. Good knowledge of OOPS, design principles patterns.    ? Good knowledge of at least one of the following healthcare standardsprotocols: FHIR, DICOM, HL7, IHE.    ? Desirable: Docker, Kubernetes, Azure    ? Deep knowledge of inter-process communication, multi-threading, data-structures, unit-testing frameworks (NUnit, Karma, Jasmine), Agile processes    ? Desirable: Test Driven Development  Behavior Driven Development and other extreme programming methods    ? Knowledge of Static code Analysis. Exposure to TFS  VSTS is preferred    ? Sound knowledge of software engineering processesGeneralSoft Skill requirements:    ? Ability to learn and work independently    ? Strong Analytical and Problem-solving Skills    ? Excellent communication skills and experience in working in geographically distributed teams.    ? Self-motivated and self-driven    ? Excellent team player  
Working at Siemens is all about curiosity, open-mindedness and inventive talent. About wanting to know more about the world we live in and finding ways to provide the world with a sustainable future. Find out more about what Siemens offers you and how to contribute your ideas and abilities on our global Jobs & Careers website. Please express interested here for national and international job opportunities. To express interest for the vacancy that matches your profile, please create an account and submit the requested information. Please keep yourself up to date about new job challenges by using the job alert in the job management section of your account. We are looking forward to receiving your information and thank you for your interest in joining our team!",https://www.naukri.com/job-listings-fullstack-software-engineer-siemens-limited-bengaluru-bangalore-3-to-5-years-110620500176?src=jobsearchDesk&sid=15919744464424778&xp=2&px=15
Sr. Manager - Solutions Engineering,Tata Communications Ltd4.2(1270 Reviews),Pune,"
  Job description     The TDA role provides End to End technical leadership and ownership for post sales engineering of  
 customer solutions, engaging with Pre-sales, Product Engineering, Service Delivery, Service Assurance  
 and the customer, through design, delivery and migration stages. Provide level 4 support for design related  
 support issues. Serves as a technical expert on solutions design and implementation requirements to  
 address business needs. Analyses the functionality and constraints of recommended solutionchanges  
 across multiple systemsplatformsapplications. Also plans and implements processes and systems for  
 effective delivery of complex solution sought by customers. Roles in this function require broad and deep  
 technical knowledge and experience across varying infrastructure requirements, development, design and  
 re-engineering.            Level Descriptor             Purpose - Broad objective of the role        Operating Network - Key External        Operating Network - Key Internal        Size and Scope of Role - Financial        Size and Scope of Role - No. of direct reports        Size and Scope of Role - Total team size        Size and Scope of Role - Other size parameters        Minimum qualification experience     10 years industry background  
 Expert Level certification in technologies such as Routing and Switching, Service Provider,  
 Application Acceleration and Optimization  
 Excellent communication and documentation skills  
 Design related background  
 Ability to demonstrate technical knowledge industry best practices under pressure.Basic Coding skills desirable  
 Telecommunication Product or Solution Design related background        Key Responsibilities        Post-sales design documentation, implementation and migration of advanced complex solutions for managed enterprise customers. Complex solutions consist of multi-product services. The TDA?srole is to ensure that these services interoperate and integrate into the customer environment.  
 Such products consist of but not limited to SDWAN, UCC, MPLS, Ethernet, IPSec VPN?s, VoIP,  
 Video Conferencing, Orchestration, WAN Optimization, Managed Security Services, Cloud  
 Services, Managed Hosting and Complex Migration Planning,  
 In general, TDA engineers must be expert level certified in one or more disciplines. Have a broad  
 understanding across the technical landscape within Telecommunications and Enterprise IT  
 architectures and have a natural ability to converse with both technical and executive audiences  
 Basic Knowledge on programming scripting including but not limited to Python, Yang, Perl, JSON  
 etc.  
 The TDA will own the technical delivery of customer solutions and will be the technical interface  
 between the customer, product teams and project management during service delivery.  
 Close engagement with pre-sales, technically validating solutions proposed are deliverable and all technical aspects are clearly defined prior to contract signature. The TDA accepts technical ownership of the solution at the point of contract signature.  
 Engaging with and supporting pre-sales during contracting, with project management during  
 service realization and the training of Service Assurance, through design, delivery and handover into lifecycle management.  
 Lead customer-facing technical workshops in the delivery phase requiring excellent communication  
 with the ability to articulate technical concepts clearly to all levels of competency.    
Tata Communications Ltd",https://www.naukri.com/job-listings-sr-manager-solutions-engineering-tata-communications-ltd-pune-7-to-12-years-110620500173?src=jobsearchDesk&sid=15919744464424778&xp=3&px=15
Sr. Engineer - Software Testing,Tata Communications Ltd4.2(1270 Reviews),Pune,"
 Responsible for software development projects across multiple technologies (in-house or through vendors) for building new capabilities, driving automation and improve operational efficiencies (across Colocation, Data Centre, Cloud, MSS etc.). Formulates and defines specifications for complex operating software programming applications, including commercial applications.    Drives design, development, testing, debugging and implementation of software applications or specialized utility programs using current programming languages and source code to support end users needs. Performs regular updates and recommends improvement to existing applications using engineering releases and utilities. Establishes technology standards for applications development and is also responsible for software quality assurance by reviewing process compliances, identifying pain points, and driving improvement initiatives.         Level Descriptor    Develops applicationssoftwares as per technical specifications. Conducts development testing and reports testing issues to supervisor. Identify and track bugs, assess nature of bugs and executes corrective actions.May be an individual contributor or may lead a team through application of deep knowledge of one job area or broad knowledge of several job areas within Software Development.Operational role, responsible for setting objectives and delivering results that have a significant impact within the context of a wider operational area. Capable of instructing professional or technical staff and reviewing the quality of the work undertaken by these roles.   Capable of identifying key issues and priorities and focusing on these to deliver required results with minimal direction and supervision.Demonstrates a level of flexibility in resolving problemsissues that at least to in-depth command of all techniques, processes, tools and standards, within the relevant field of specialisation.Able to identify problems and significantly improve, change or adapt existing methods and techniques.   Education: MBA in Systems or MCA   Experience: 4-7 years experience in software development   
Tata Communications Ltd",https://www.naukri.com/job-listings-sr-engineer-software-testing-tata-communications-ltd-pune-4-to-7-years-110620500172?src=jobsearchDesk&sid=15919744464424778&xp=4&px=15
Sr. Engineer - Managed Services Operations,Tata Communications Ltd4.2(1270 Reviews),Chennai,"
  Job description     Responsible for planning for new productservice roll out or enhancement of existing offerings, operations and maintenance in Managed Hosting, Data Centre, Managed Security Services, Infrastructure Managed Services in consultation with the Products, Sales and Engineering teams with the objective of delivering effective solutions to meet customer requirements; minimizing cost of service operations by driving efficiency, scalability, quality and consistency, smooth implementation minimum downtime of infrastructure.    Discuss customer requirement, feasibility and operational aspect of proposed solution and service schedules with Sales Engineering team and analyze internal technical capability to delivery solution. The team conducts financial planning, designs solutions as per customer requirements, drives product engineering, delivery and customer lifecycle management.    Develops solution frameworks, methodology and solutioning to drive standardization of repeat solutioning to ensure reduction in operational cost. Also prepares plan for integration with existing platforms and processes, identifies technology partners and outsourced partners for implementation and roll out of productservice, defines service realization and SOPs for Service Delivery and resolves escalated issues. Drive technical deployment planning and implementation including installation of operating system, provisioning, network configuration etc. and monitor implementation success.            Level Descriptor      Monitors and maintains platforms. Provides back end support for customer requests. Reportsescalates issues to the supervisor and coordinates with internal teams.Generates various kinds of reports related to capacity planning, error reports,etc.Has some previous work experience to allow them to apply their knowledge efficiently and work productively with broad instruction.    Regularly participates in projects or activities as a contributing team member. Assists supervisor to identify important issues or risks and providing feedback for improvementchanges in methods teachniques. Seeks the approriate level of guidance and advice to ensure delivery of quality outcomes.    Operational role which is responsible for delivering results that have direct impact on the achievement of results within the job area. Conducts activities such as preliminary research, analytics and documentation.  
 Works under direct supervision.    Actively acquires more skills, techniques, operating practices, knowledge of abstract concepts in order to progress towards full in the field of specialisation.Has skills and knowledge that will allow them to adapt to effecively deal with unfamiliar issues, challenges problems within their field of specialisation.    
Tata Communications Ltd",https://www.naukri.com/job-listings-sr-engineer-managed-services-operations-tata-communications-ltd-chennai-2-to-5-years-110620500171?src=jobsearchDesk&sid=15919744464424778&xp=5&px=15
Principal - Service Engineering,Tata Communications Ltd4.2(1270 Reviews),Pune,"
   Minimum qualification experience         Graduate in Engineering Certifications      Other knowledgeskills    -With initial guidance, led significant enhancement of processessolutions in sub-domain'- With initial guidance, creates technically superior solutions within area of expertise- Influences and convinces own team to accept new ideas- Analyzes recurring           Key Responsibilities         1. Engineering Planning Strategy- Contribute to defining the annual engineering initiatives and projects in line with the global strategy for BU or work unitPerformance Metrics - - Time taken to prepare HLD - Quality metrics (number of tickets raised, number of major escalations)      2. Design and Architecture - Study and interpret complex MRD POCs and provide initial support translation into technical document and conduct analysis of feasibility.- Support development of HLDLLD and share with LOB for evaluation; Provide inputs on the business case for LOB; Develop BoM; Conduct testing.- Guide teams on integration of service with existing systems and roll out; Provide prelimnary technical advice to teams on preparation of training content to educate the eco-system on new servicePerformance Metrics - - Time taken to prepare HLD - Quality metrics (number of tickets raised, number of major escalations      3. Technical Liaison- Collect information on current industry trends; Support communications with industry groups or suppliers by collating and organizing relevant informationPerformance Metrics - - Time taken to prepare HLD - Quality metrics (number of tickets raised, number of major escalations.      Technical Competencies      1. Domain Knowledge Communication - Demonstrates technical know how in one or multiple domains. Ability to document complex ideas and translate into easily understood information to non-technical employees. Delivers technical communications (both, oral and written) that is impactful and is easily followed by various audiences.      2. Services Innovation - Considers the total user experience, technical feasibility, and market viability in all aspects of the product development process. Leverages domain knowledge and expertise and collaborates with diverse teams to create robust solutions that advance the business.      3. Business Acumen - Applies an understanding of business, financial and economic principles, knowledge of performance levers and organizational structure, and market dynamics to drive decision-making.      4. Implementation - Demonstrates understanding of system development, integration and maintenance for applications and drives end-to-end testing, configuration and installation      5. Knowledge of existing and emerging technologies - Displays knowledge of existing and emerging trends in technology platforms and tools (administrative, performance and planning) that support the product.      6. Technical product knowledge - Displays an understanding of products solutions and is able to evaluate features and applies knowledge to implement non-standard custom solutions to address complex customer requirements.   
Tata Communications Ltd",https://www.naukri.com/job-listings-principal-service-engineering-tata-communications-ltd-pune-6-to-10-years-110620500169?src=jobsearchDesk&sid=15919744464424778&xp=6&px=15
SOFTWARE ENGINEER - C++,McAfee Software (India) Pvt. Ltd4.1(85 Reviews),Bengaluru,"
  Job description           Develop tools to build and conduct stability and performance testinganalysis on Intel software projects (i.e., drivers, system software, software products, software services,).    Requires expertise in software development, networking and operating system intervals.    Must be good in C programming, testing and in advanced C concepts (pointers, structures, unions, interrupts ).    You will need to implement automated tests for all layers of the application    You will report to Engineering manager.      About you      Experience with computer science concepts    Expert on CC++, Java or Python Programming Language - at least one.    excel in a team-oriented, project-based work    leadership experience in an academic, extracurricular or professional setting    Previous work, internship or co-op experience, preferably with customer-facing responsibilities.   
McAfee Software (India) Pvt. Ltd",https://www.naukri.com/job-listings-software-engineer-c-mcafee-software-india-pvt-ltd-bengaluru-bangalore-3-to-5-years-110620500138?src=jobsearchDesk&sid=15919744464424778&xp=7&px=15
SOFTWARE DEVELOPMENT ENGINEER IN TEST-ENTRY LEVEL,McAfee Software (India) Pvt. Ltd4.1(85 Reviews),Bengaluru,"
  About the role       Develops tools to build and conduct stability and performance testinganalysis on Intel software projects (i.e., drivers, system software, software products, software services,).    Requires expertise in software development, networking and operating system intervals.    Must be good in C programming, testing and in advanced C concepts (pointers, structures, unions, interrupts ).    You will need to implement automated tests for all layers of the application    You will report to Engineering manager.      About you      Experience in the field of programming, Quality framework, Algorithmdata-structure.    Experience with the Software Development Life Cycle. SQL proficiency    Strong object-oriented design skills Knowledge or coding experience in any of the following : Python.    Knowledge of andor value working with Scrum Methodology    
McAfee Software (India) Pvt. Ltd",https://www.naukri.com/job-listings-software-development-engineer-in-test-entry-level-mcafee-software-india-pvt-ltd-bengaluru-bangalore-2-to-4-years-110620500137?src=jobsearchDesk&sid=15919744464424778&xp=8&px=15
Systems Development Engineer 4,Wells Fargo India Solutions Pvt. Ltd.4.1(913 Reviews),Hyderabad,"
   Job Responsibilities    
  
      Define solution architecture, design and develop solutions for Wells Fargo suit of applications      Actively participate in Conformance activities.      Interface between Product Owners, Scrum Master, development team platform team.      Communicate and collaborate with other technical resources and stakeholders regarding status, technical issues and creative solutions      Own and drive agile practices within scrum team      
   Essential Qualifications    
        Overall 10+ years of experience in the IT industry.        Overall 8+ years of experience in the IT industry in the areas of Cloud Computing namely SaaS ,PaaS platforms.        Knowledgeable in standard functions modules of Salesforce.com: Sales Cloud, Service Cloud, Community Cloud, and AppExchangeApp cloud application integration.        Experience in Salesforce configuration and Force.com custom development using Visualforce, Lightening, LWC, Integration frameworks and Apex.        Experience in creating and consuming SOAP and REST Services.        Experience in technologies such as HTML, XML, JSON, JQuery, SOAP, and JavaScript.        Demonstrated experience in configuration, testing and deployment of Salesforce.com functionality.        Highly Preferred Certified Developer (401)Platform Developer-I, Advanced Developer (501)Platform Developer-II certifications. One of Salesforce Sales Cloud or Salesforce Service Cloud certification.        Excellent verbal and written communication skills.        Exceptional problem solving and analytical skills.        Participating in testing and updating the business continuity plan.        The flexibility to work outside of normal working hours to meet deadlines.        The ability to understand team dynamics and use interpersonal skills and personal judgment to achieve goals.        Strong expertise in Agile Scrum methodology.       
   Desired Qualifications    
     Experience in Banking domain.      Bachelor's or Master's degree in Computer Science, Software Engineering or a related field    
Wells Fargo & Company (NYSE: WFC) is a diversified, community-based financial services company with $1.9 trillion in assets. Founded in 1852 and headquartered in San Francisco, Wells Fargo provides banking, insurance, investments, mortgage, and consumer and commercial finance through more than 8,600 locations, 13,000 ATMs, the internet (wellsfargo.com) and mobile banking, and has offices in 36 countries and territories to support customers who conduct business in the global economy. With approximately 268,000 team members, Wells Fargo serves one in three households in the United States. Wells Fargo & Company was ranked No. 27 on Fortunes 2016 rankings of Americas largest corporations. Wells Fargos vision is to satisfy our customers financial needs and help them succeed financially",https://www.naukri.com/job-listings-systems-development-engineer-4-wells-fargo-india-solutions-pvt-ltd-hyderabad-secunderabad-3-to-6-years-110620500132?src=jobsearchDesk&sid=15919744464424778&xp=9&px=15
Systems Development Engineer 4,Wells Fargo India Solutions Pvt. Ltd.4.1(913 Reviews),Hyderabad,"
  Job Responsibilities   
 
   Define solution architecture, design and develop solutions for Wells Fargo suit of applications    Actively participate in Conformance activities.    Interface between Product Owners, Scrum Master, development team platform team.    Communicate and collaborate with other technical resources and stakeholders regarding status, technical issues and creative solutions    Own and drive agile practices within scrum team    Interface with business analysts and technical staff and be responsible for delivering complete work products    Active role in Sprint based production release and checkout procedures.    Lead or mentor team of developers to design, develop and implement global CRM solution in Salesforce.com    Determine the scope and corresponding effort estimates for all development.    Provide detail design and documentation of each component of the solution such as data migration, integration and custom development     Essential Qualifications   
 
 Overall 10+ years of experience in the IT industry  
 
  Technical Skills  
    Overall 8+ years of experience in the IT industry in the areas of Cloud Computing namely SaaS ,PaaS platforms    Knowledgeable in standard functions modules of Salesforce.com: Sales Cloud, Service Cloud, Community Cloud, and AppExchangeApp cloud application integration.    Experience in Salesforce configuration and Force.com custom development using Visualforce, Lightening, LWC, Integration frameworks and Apex.    Experience in creating and consuming SOAP and REST Services.    Experience in technologies such as HTML, XML, JSON, JQuery, SOAP, and JavaScript.    Demonstrated experience in configuration, testing and deployment of Salesforce.com functionality    Highly Preferred Certified Developer (401)Platform Developer-I, Advanced Developer (501)Platform Developer-II certifications. One of Salesforce Sales Cloud or Salesforce Service Cloud certification.     Non-Technical Skills:  
    Excellent verbal and written communication skills.    Exceptional problem solving and analytical skills    Participating in testing and updating the business continuity plan    The flexibility to work outside of normal working hours to meet deadlines.    The ability to understand team dynamics and use interpersonal skills and personal judgment to achieve goals    Strong expertise in Agile Scrum methodology.     Desired Qualifications   
   Experience in Banking domain.    Bachelor's or Master's degree in Computer Science, Software Engineering or a related field.   
Wells Fargo & Company (NYSE: WFC) is a diversified, community-based financial services company with $1.9 trillion in assets. Founded in 1852 and headquartered in San Francisco, Wells Fargo provides banking, insurance, investments, mortgage, and consumer and commercial finance through more than 8,600 locations, 13,000 ATMs, the internet (wellsfargo.com) and mobile banking, and has offices in 36 countries and territories to support customers who conduct business in the global economy. With approximately 268,000 team members, Wells Fargo serves one in three households in the United States. Wells Fargo & Company was ranked No. 27 on Fortunes 2016 rankings of Americas largest corporations. Wells Fargos vision is to satisfy our customers financial needs and help them succeed financially",https://www.naukri.com/job-listings-systems-development-engineer-4-wells-fargo-india-solutions-pvt-ltd-hyderabad-secunderabad-3-to-6-years-110620500131?src=jobsearchDesk&sid=15919744464424778&xp=10&px=15
Apps Systems Engineer 5,Wells Fargo India Solutions Pvt. Ltd.4.1(913 Reviews),Hyderabad,"
     About the Role        Responsibilities    
     The API Gateway requires subject matter expertise in the Apigee product, which is a niche solution from Google.      This engineering role will engage in the delivery of API gateway solutions necessary for the API Platform and Product Roadmap.      API Gateway Platform Development for Availability, scalability and resiliency aspects.      Responsible to work closely with stakeholders to ensure delivery of Product roadmap.      Act as a Subject Matter Expert in recommending newer technology practices and upgrading systems as required by market and organization frameworks.      Engage with Architecture and product teams to deliver frequent releases and materializing proof of concepts to product roadmaps.      Drive Micro Services Architecture patterns implementation.      Experience with API Life Cycle Management, in depth experience on various API Life Cycle Management products      Experience with Event driven architecture patterns and experience in Apache kafka tool.     Experience with Restful services, Middleware, Enterprise Service Bus      Essential Qualifications    
   Bachelor degree with 8 - 10 years of experience in full stack development    8+ years of experience in Middleware, Enterprise Service Bus or API Management    Product development and experience in Agile methodologies.       Primary Skill:       API APIGEE, Micro Services Architecture patterns, PCF, Cloud. Full-Stack Development.   
  Java 1.8 and above, spring-boot and any other J2EE, Experience in any of JS based UI frameworks, preferably React JS.   
  Knowledge and experience on SQL or No SQL database (Oracle , Mongo db etc .. )   
  Git, Maven and development tools.   
 
   Secondary skill   :        Apache Kafka Event management platform.  
Wells Fargo & Company (NYSE: WFC) is a diversified, community-based financial services company with $1.9 trillion in assets. Founded in 1852 and headquartered in San Francisco, Wells Fargo provides banking, insurance, investments, mortgage, and consumer and commercial finance through more than 8,600 locations, 13,000 ATMs, the internet (wellsfargo.com) and mobile banking, and has offices in 36 countries and territories to support customers who conduct business in the global economy. With approximately 268,000 team members, Wells Fargo serves one in three households in the United States. Wells Fargo & Company was ranked No. 27 on Fortunes 2016 rankings of Americas largest corporations. Wells Fargos vision is to satisfy our customers financial needs and help them succeed financially",https://www.naukri.com/job-listings-apps-systems-engineer-5-wells-fargo-india-solutions-pvt-ltd-hyderabad-secunderabad-8-to-10-years-110620500129?src=jobsearchDesk&sid=15919744464424778&xp=11&px=15
Apps Systems Engineer 4,Wells Fargo India Solutions Pvt. Ltd.4.1(913 Reviews),Bengaluru,"
  About the Role   
 
  Application System Engineer who can interface with tech leads in India and globally and contribute in application development   
  Responsibility includes software development and maintenance of complex applications.   
 
  Role and Responsibilities   
 
  We are looking for a hands-on software developer in Java or Python, who should be able to work with geographically dispersed Dev QA teams in a very dynamic, rapidly evolving and high pressure, high visibility project setting.   
      The candidate is expected to contribute in a hands-on fashion on the project as well as take ownership of various deliverables.        Work closely with the US based lead to set the direction for the India team, execute projects in a global delivery model        Ensure that the deliverables are on time, within estimates and of high quality and are following expected SDLC. Person is supposed to be result oriented and have delivery mindset.        Work with team members from other global locations and in multiple projects  tasks simultaneously.        Evaluate the architecture and identify opportunities for improvement.        Mentor team members.          Essential Qualification :  
  
        5+ years of hands-on development experience.        5+ years of hands on development experience in Java or Python.        Ability to use a wide variety of open source and in house technologies and tools.        Experience of developing and maintaining automation frameworks        Take a hands-on approach to implementing processes right from requirements analysis, design, and implementation.        Communicate key issues and progress updates in a regular, accurate, timely fashion        Actively participate in code review sessions, and provide process improvements.        Strong scripting skills, like Perl, LinuxUnix shell with the ability to develop and maintain specific frameworks accordingly.        Ability to work on well documented API s in any languages but not restricted to Java, Python, Perl etc. and leveraging a range of in-house developed tools        Good knowledge and understanding of database concepts, OOPs concepts and strong in core Java  Python skills.        Ability to learn new things, architectural level details, innovative approach.        Strong analytical ability and problem solving skills        Excellent interpersonal skills and professional approach        Strong Communication Skills       
  Desired Qualification :       Good understanding of core technology concepts like networking, multi-threading, data structures, algorithms, memory management, etc.       Good understanding of FIX Protocol.        Capital Markets Domain Knowledge        Agile software development experience.        Continuous Integration tools like Jenkins        Bachelor's degree in computer science, information technology, engineering, or related degree        Troubleshoot and debug technical issues in a variety of application environments    
Wells Fargo & Company (NYSE: WFC) is a diversified, community-based financial services company with $1.9 trillion in assets. Founded in 1852 and headquartered in San Francisco, Wells Fargo provides banking, insurance, investments, mortgage, and consumer and commercial finance through more than 8,600 locations, 13,000 ATMs, the internet (wellsfargo.com) and mobile banking, and has offices in 36 countries and territories to support customers who conduct business in the global economy. With approximately 268,000 team members, Wells Fargo serves one in three households in the United States. Wells Fargo & Company was ranked No. 27 on Fortunes 2016 rankings of Americas largest corporations. Wells Fargos vision is to satisfy our customers financial needs and help them succeed financially",https://www.naukri.com/job-listings-apps-systems-engineer-4-wells-fargo-india-solutions-pvt-ltd-bengaluru-bangalore-4-to-7-years-110620500128?src=jobsearchDesk&sid=15919744464424778&xp=12&px=15
